,,,,,
EC2 INSTANCE,REGION :cn-north-1
InstanceID,Instance_State,InstanceName,Instance_Type,LaunchTime,Instance_Placement,VPC_Id,Contact,Environment,Project,Creator,Tier,Private IP Address,Public IP Address,Security Group
i-0286a5ba,running,abfinance_lcb_webview03,c3.xlarge,2016-10-08 07:24:28+00:00,cn-north-1b,vpc-b55fabd1,Infra,Prod,abfinance,zhouchunlin,Web,10.219.19.159,,sg_app_abfinance_lcb_webview
i-81d9e4b9,running,abfinance_lcb_admin01,c3.xlarge,2016-10-10 08:09:32+00:00,cn-north-1a,vpc-b55fabd1,Infra,Prod,abfinance,zhouchunlin,App,10.219.20.23,,sg_app_abfinance_lcb_admin
i-907e79a8,running,yc_internetds_life_xqyhb_app06,c3.xlarge,2016-11-18 07:23:52+00:00,cn-north-1a,vpc-175eaa73,Infra,Prod,internetds,zhouchunlin,App,10.219.70.231,,sg_app_internetds_life_xqyhb
i-985668a0,running,internetds_front_yyzc_app01,c3.xlarge,2016-10-21 08:46:52+00:00,cn-north-1a,vpc-175eaa73,Infra,Prod,internetds,zhouchunlin,App,10.219.68.170,,sg_app_internetds_front_yyzc
i-1186b929,running,internetds_life_xqyhb_app01,c3.xlarge,2016-10-20 13:29:54+00:00,cn-north-1a,vpc-175eaa73,Infra,Prod,internetds,zhouchunlin,App,10.219.72.176,,sg_app_internetds_life_xqyhb
i-3e350e06,running,yc_internetds_life_xqyhb_app03,c3.xlarge,2016-11-04 08:04:42+00:00,cn-north-1a,vpc-175eaa73,Infra,Prod,internetds,zhouchunlin,App,10.219.72.157,,sg_app_internetds_life_xqyhb
i-dc5967e4,running,internetds_opsmon_MongoDB01,m3.xlarge,2016-10-21 08:21:54+00:00,cn-north-1a,vpc-175eaa73,Infra,Prod,internetds,zhouchunlin,DB,10.219.88.79,,sg_Mongo_internetds_opsmon
i-dd5967e5,running,internetds_opsmon_MongoDB02,m3.xlarge,2016-10-21 08:21:54+00:00,cn-north-1a,vpc-175eaa73,Infra,Prod,internetds,zhouchunlin,DB,10.219.88.78,,sg_Mongo_internetds_opsmon
i-de5967e6,running,internetds_opsmon_MongoDB03,m3.xlarge,2016-10-21 08:21:54+00:00,cn-north-1a,vpc-175eaa73,Infra,Prod,internetds,zhouchunlin,DB,10.219.88.80,,sg_Mongo_internetds_opsmon
i-8a7a5832,running,uat_internetds_mid01,c3.xlarge,2016-10-08 07:15:39+00:00,cn-north-1b,vpc-5a58ac3e,Infra,UAT,internetds,zhouchunlin,Middleware,10.219.37.4,,test_sg_app_internetds
i-8e7f5d36,running,uat_internetds_opsmon_app01,c3.xlarge,2016-10-08 07:15:39+00:00,cn-north-1b,vpc-5a58ac3e,Infra,UAT,internetds,zhouchunlin,App,10.219.37.55,,test_sg_app_internetds
i-d1a598e9,running,dev_internetds_datax_app03,c3.xlarge,2016-10-11 06:39:04+00:00,cn-north-1a,vpc-5a58ac3e,Infra,DEV,internetds,zhouchunlin,App,10.219.36.31,,test_sg_app_internetds
i-bd7e5c05,running,dev_internetds_health_app02,c3.xlarge,2016-10-08 07:15:39+00:00,cn-north-1b,vpc-5a58ac3e,Infra,DEV,internetds,zhouchunlin,App,10.219.37.158,,test_sg_app_internetds
i-51634ae9,running,internetds_dmz_email02,c3.xlarge,2016-10-24 10:04:27+00:00,cn-north-1b,vpc-175eaa73,Sinnet,Prod,internetds,Sinnet,App,10.219.65.114,,sg_dmz_internetds_email
i-57350e6f,running,yc_internetds_front_zkp_app01,c3.xlarge,2016-11-04 08:09:51+00:00,cn-north-1a,vpc-175eaa73,Sinnet,Prod,internetds,Sinnet,App,10.219.68.192,,sg_app_internetds_front_zkp
i-b0b88688,running,internetds_dmz_email01,c3.xlarge,2016-11-01 09:24:27+00:00,cn-north-1a,vpc-175eaa73,Sinnet,Prod,internetds,Sinnet,App,10.219.64.56,,sg_dmz_internetds_email
i-f9635441,running,abfinance_top20_nginx02,c3.xlarge,2016-11-18 05:02:21+00:00,cn-north-1b,vpc-b55fabd1,Infra,Prod,top20,zhouchunlin,Nginx,10.219.17.74,,sg_app_abfinance_top20_nginx
i-587e5ce0,running,uat_internetds_health_app01,c3.xlarge,2016-10-08 07:15:39+00:00,cn-north-1b,vpc-5a58ac3e,Infra,UAT,internetds,zhouchunlin,App,10.219.37.235,,test_sg_app_internetds
i-98360da0,running,yc_internetds_front_mq_app01,c3.xlarge,2016-11-04 08:11:42+00:00,cn-north-1a,vpc-175eaa73,Infra,UAT,internetds,zhouchunlin,App,10.219.68.11,,sg_app_internetds_front_mq
i-10566828,running,internetds_opsmon_DB01,m3.xlarge,2016-10-21 08:25:07+00:00,cn-north-1a,vpc-175eaa73,Infra,Prod,internetds,zhouchunlin,DB,10.219.88.24,,sg_db_internetds_opsmon
i-ab251693,running,uat_internetds_opsmon_app02,c3.xlarge,2016-10-08 07:15:39+00:00,cn-north-1a,vpc-5a58ac3e,Infra,UAT,internetds,zhouchunlin,App,10.219.36.66,,test_sg_app_internetds
i-aa032d12,running,internetds_opsmon_app02,c3.xlarge,2016-10-21 08:17:28+00:00,cn-north-1b,vpc-175eaa73,Infra,Prod,internetds,zhouchunlin,App,10.219.89.79,,sg_app_internetds_opsmon
i-062d1e3e,running,uat_internetds_datax_app02,c3.xlarge,2016-10-08 07:15:39+00:00,cn-north-1a,vpc-5a58ac3e,Infra,UAT,internetds,zhouchunlin,App,10.219.36.182,,test_sg_app_internetds
i-05281b3d,running,dev_internetds_health_app01,c3.xlarge,2016-10-08 07:15:39+00:00,cn-north-1a,vpc-5a58ac3e,Infra,DEV,internetds,zhouchunlin,App,10.219.36.21,,test_sg_app_internetds
i-e3350edb,running,yc_internetds_life_xqyhb_app01,c3.xlarge,2016-11-04 08:02:55+00:00,cn-north-1a,vpc-175eaa73,Infra,DEV,internetds,zhouchunlin,App,10.219.72.205,,sg_app_internetds_life_xqyhb
i-0194ab39,running,internetds_front_zkp_app01,c3.xlarge,2016-10-20 09:17:21+00:00,cn-north-1a,vpc-175eaa73,Infra,Prod,internetds,zhouchunlin,App,10.219.68.55,,sg_app_internetds_front_zkp
i-0c052bb4,running,internetds_life_jsyq_app02,c3.xlarge,2016-10-21 07:38:40+00:00,cn-north-1b,vpc-175eaa73,Infra,Prod,internetds,zhouchunlin,App,10.219.69.232,,sg_app_internetds_life_jsyq
i-397f5d81,running,dev_internetds_datax_app02,c3.xlarge,2016-10-08 07:15:39+00:00,cn-north-1b,vpc-5a58ac3e,Infra,DEV,internetds,zhouchunlin,App,10.219.37.50,,test_sg_app_internetds
i-5b333763,running,yc_internetds_life_loadrunner1,c3.xlarge,2016-11-15 05:59:04+00:00,cn-north-1a,vpc-175eaa73,Infra,DEV,internetds,zhouchunlin,App,10.219.70.241,,sg_app_internetds_life_loadrunner
i-3ce8d604,running,internetds_datax_app01,c3.xlarge,2016-10-23 12:29:47+00:00,cn-north-1a,vpc-175eaa73,Infra,Prod,internetds,zhouchunlin,App,10.219.84.213,,sg_app_internetds_datax
i-a3e9d79b,running,internetds_datax_yc_app01,c3.xlarge,2016-10-23 12:29:47+00:00,cn-north-1a,vpc-175eaa73,Infra,Prod,internetds,zhouchunlin,App,10.219.84.214,,sg_app_internetds_datax
i-fe350ec6,running,yc_internetds_life_jsyq_app01,m3.2xlarge,2016-11-04 08:06:59+00:00,cn-north-1a,vpc-175eaa73,Infra,Prod,internetds,zhouchunlin,App,10.219.72.125,,sg_app_internetds_life_jsyq
i-9c87b8a4,running,internetds_life_jsyq_app01,m3.2xlarge,2016-10-20 13:26:54+00:00,cn-north-1a,vpc-175eaa73,Infra,Prod,internetds,zhouchunlin,App,10.219.72.113,,sg_app_internetds_life_jsyq
i-9da194a5,running,app1,c3.xlarge,2016-09-07 01:11:13+00:00,cn-north-1a,vpc-6d5ab208,Infra,Prod,internetds,zhouchunlin,App,172.31.0.169,54.223.106.99,dssecurity-group
i-9ea194a6,running,app2,c3.xlarge,2016-09-07 01:11:13+00:00,cn-north-1a,vpc-6d5ab208,Infra,Prod,internetds,zhouchunlin,App,172.31.0.170,54.223.106.102,dssecurity-group
i-9fa194a7,running,app3,c3.xlarge,2016-09-07 01:11:13+00:00,cn-north-1a,vpc-6d5ab208,Infra,Prod,internetds,zhouchunlin,App,172.31.0.171,54.222.227.237,dssecurity-group
i-48350e70,running,yc_internetds_front_nginx01,c3.xlarge,2016-11-04 08:08:31+00:00,cn-north-1a,vpc-175eaa73,Infra,Prod,internetds,zhouchunlin,App,10.219.68.80,,sg_app_internetds_front_nginx
i-d187b8e9,running,internetds_front_dsjr_app01,c3.xlarge,2016-10-20 13:30:16+00:00,cn-north-1a,vpc-175eaa73,Infra,Prod,internetds,zhouchunlin,App,10.219.68.156,,sg_app_internetds_front_dsjr
i-4cc5fb74,running,mgmt_bastion01,c3.xlarge,2016-10-24 05:11:36+00:00,cn-north-1a,vpc-1758ac73,Infra,Prod,internetds,zhouchunlin,App,10.219.8.6,,sg_mgmt_bastion
i-b470748c,running,abfinance_95569_qyyxapp01,c3.xlarge,2016-11-14 02:35:03+00:00,cn-north-1a,vpc-b55fabd1,Infra,Prod,internetds,zhouchunlin,App,10.219.22.225,,sg_app_abfinance_95569
i-b570748d,running,abfinance_95569_qyyxapp02,c3.xlarge,2016-11-14 02:35:03+00:00,cn-north-1a,vpc-b55fabd1,Infra,Prod,internetds,zhouchunlin,App,10.219.22.224,,sg_app_abfinance_95569
i-b670748e,running,abfinance_95569_qyyxapp03,c3.xlarge,2016-11-14 02:35:03+00:00,cn-north-1a,vpc-b55fabd1,Infra,Prod,internetds,zhouchunlin,App,10.219.22.222,,sg_app_abfinance_95569
i-b770748f,running,abfinance_95569_qyyxapp04,c3.xlarge,2016-11-14 02:35:03+00:00,cn-north-1a,vpc-b55fabd1,Infra,Prod,internetds,zhouchunlin,App,10.219.22.221,,sg_app_abfinance_95569
i-3e7e5c86,running,dev_internetds_opsmon_mongo01,m3.xlarge,2016-10-08 07:15:39+00:00,cn-north-1b,vpc-5a58ac3e,Infra,DEV,internetds,zhouchunlin,DB,10.219.37.233,,test_sg_db_internetds
i-3f7e5c87,running,dev_internetds_opsmon_mongo02,m3.xlarge,2016-10-08 07:15:39+00:00,cn-north-1b,vpc-5a58ac3e,Infra,DEV,internetds,zhouchunlin,DB,10.219.37.232,,test_sg_db_internetds
i-731a2ecb,running,internetds_life_bdgl_app02,m3.xlarge,2016-11-15 06:33:24+00:00,cn-north-1b,vpc-175eaa73,Infra,Prod,internetds,zhouchunlin,App,10.219.73.43,,sg_app_internetds_life_bdgl
i-80546db8,running,abfinance_95569_db01,c3.8xlarge,2016-10-26 00:53:14+00:00,cn-north-1a,vpc-b55fabd1,Infra,Prod,95569,zhouchunlin,DB,10.219.24.87,,sg_db_abfinance_95569
i-f3ddf24b,running,uat_internetds_datax_app3,m3.xlarge,2016-10-18 02:21:02+00:00,cn-north-1b,vpc-5a58ac3e,Infra,UAT,internetds,zhouchunlin,App,10.219.37.68,,test_sg_app_internetds
i-fe2516c6,running,uat_internetds_front_app02,c3.xlarge,2016-10-08 07:15:39+00:00,cn-north-1a,vpc-5a58ac3e,Infra,UAT,internetds,zhouchunlin,App,10.219.36.78,,test_sg_app_internetds
i-54685b6c,running,abfinance_lcb_sales01,c3.xlarge,2016-10-08 07:24:28+00:00,cn-north-1a,vpc-b55fabd1,Infra,Prod,abfinance,zhouchunlin,App,10.219.18.60,,sg_app_abfinance_lcb_sales
i-c5042a7d,running,internetds_front_dsjr_app02,c3.xlarge,2016-10-21 07:22:59+00:00,cn-north-1b,vpc-175eaa73,Infra,Prod,internetds,zhouchunlin,App,10.219.69.93,,sg_app_internetds_front_dsjr
i-4b042af3,running,internetds_front_nginx02,c4.xlarge,2016-10-21 07:14:40+00:00,cn-north-1b,vpc-175eaa73,Infra,Prod,internetds,zhouchunlin,NGINX,10.219.69.80,,sg_app_internetds_front_nginx
i-7a9fb0c2,running,abfinance_top20_ubuntu_app4,c3.xlarge,2016-10-19 06:12:49+00:00,cn-north-1b,vpc-b55fabd1,Infra,Prod,top20,zhouchunlin,App,10.219.29.72,,sg_app_abfinance_top20
i-4257697a,running,internetds_nat01,c3.xlarge,2016-10-21 08:55:37+00:00,cn-north-1a,vpc-175eaa73,Infra,Prod,internetds,zhouchunlin,NAT,10.219.64.195,,sg_nat_internetds
i-00241738,running,uat_internetds_life_app01,c3.xlarge,2016-10-08 07:15:39+00:00,cn-north-1a,vpc-5a58ac3e,Infra,UAT,internetds,zhouchunlin,App,10.219.36.249,,test_sg_app_internetds
i-cd85a675,running,abfinance_lcb_production02,c3.xlarge,2016-10-08 07:24:28+00:00,cn-north-1b,vpc-b55fabd1,Infra,Prod,abfinance,zhouchunlin,App,10.219.19.125,,sg_app_abfinance_lcb_production
i-526547ea,running,test_internetds_nat02,c3.xlarge,2016-10-08 07:15:39+00:00,cn-north-1b,vpc-5a58ac3e,Infra,Test,internetds,zhouchunlin,NAT,10.219.33.159,,test_sg_nat_internetds
i-6599a85d,running,emailtest,c3.xlarge,2016-09-23 07:25:26+00:00,cn-north-1a,vpc-6d5ab208,Infra,Test,internetds,zhouchunlin,NAT,172.31.0.40,54.222.210.13,dssecurity-group
i-607e5cd8,running,dev_internetds_opsmon_app02,c3.xlarge,2016-10-08 07:15:39+00:00,cn-north-1b,vpc-5a58ac3e,Infra,DEV,internetds,zhouchunlin,App,10.219.37.187,,test_sg_app_internetds
i-61052bd9,running,internetds_life_bdgl_app02,c3.xlarge,2016-10-21 07:36:44+00:00,cn-north-1b,vpc-175eaa73,Infra,Prod,internetds,zhouchunlin,App,10.219.69.212,,sg_app_internetds_life_bdgl
i-9e685ba6,running,abfinance_lcb_webview02,c3.xlarge,2016-10-08 07:24:28+00:00,cn-north-1a,vpc-b55fabd1,Infra,Prod,abfinance,zhouchunlin,Web,10.219.18.102,,sg_app_abfinance_lcb_webview
i-89685bb1,running,abfinance_lcb_webview01,c3.xlarge,2016-10-08 07:24:28+00:00,cn-north-1a,vpc-b55fabd1,Infra,Prod,abfinance,zhouchunlin,Web,10.219.18.101,,sg_app_abfinance_lcb_webview
i-a794ab9f,running,internetds_front_nginx01,c3.xlarge,2016-10-20 09:08:13+00:00,cn-north-1a,vpc-175eaa73,Infra,Prod,internetds,zhouchunlin,NGINX,10.219.68.42,,sg_app_internetds_front_nginx
i-20477398,running,abfinance_95569_qyyxapp05,c3.xlarge,2016-11-14 02:38:26+00:00,cn-north-1b,vpc-b55fabd1,Infra,Prod,internetds,zhouchunlin,NGINX,10.219.23.140,,sg_app_abfinance_95569
i-2247739a,running,abfinance_95569_qyyxapp06,c3.xlarge,2016-11-14 02:38:26+00:00,cn-north-1b,vpc-b55fabd1,Infra,Prod,internetds,zhouchunlin,NGINX,10.219.23.138,,sg_app_abfinance_95569
i-2347739b,running,abfinance_95569_qyyxapp07,c3.xlarge,2016-11-14 02:38:26+00:00,cn-north-1b,vpc-b55fabd1,Infra,Prod,internetds,zhouchunlin,NGINX,10.219.23.137,,sg_app_abfinance_95569
i-2547739d,running,abfinance_95569_qyyxapp08,c3.xlarge,2016-11-14 02:38:26+00:00,cn-north-1b,vpc-b55fabd1,Infra,Prod,internetds,zhouchunlin,NGINX,10.219.23.139,,sg_app_abfinance_95569
,,,
In-Use EBS Volume,REGION :cn-north-1
VolumeId,InstanceId,AttachTime,State,Size,InstanceName,IOPS,DeleteOnTermination,VolumeType,SnapShotId,Backup
vol-dcd3c363,i-ae86a516,2016-09-29 05:34:35+00:00,attached,10,abfinance_nat02,100,True,gp2,snap-f880e3f0,True
vol-5bd3c3e4,i-0286a5ba,2016-09-29 05:53:54+00:00,attached,10,abfinance_lcb_webview03,100,True,gp2,snap-2d492c25,True
vol-b4d4c40b,i-0286a5ba,2016-09-29 05:53:54+00:00,attached,90,abfinance_lcb_webview03,270,False,gp2,,True
vol-91d4c42e,i-0986a5b1,2016-09-29 05:53:54+00:00,attached,90,abfinance_lcb_webview04,270,False,gp2,,True
vol-dcd4c463,i-0986a5b1,2016-09-29 05:53:54+00:00,attached,10,abfinance_lcb_webview04,100,True,gp2,snap-2d492c25,True
vol-99d5c526,i-cd85a675,2016-09-29 06:07:03+00:00,attached,90,abfinance_lcb_production02,270,False,gp2,,True
vol-c4d5c57b,i-cd85a675,2016-09-29 06:07:03+00:00,attached,10,abfinance_lcb_production02,100,True,gp2,snap-2d492c25,True
vol-b2d8c80d,i-ea8ba852,2016-09-29 07:04:05+00:00,attached,10,abfinance_lcb_sales02,100,True,gp2,snap-2d492c25,True
vol-88d8c837,i-ea8ba852,2016-09-29 07:04:05+00:00,attached,90,abfinance_lcb_sales02,270,False,gp2,,True
vol-abdbcb14,i-7a89aac2,2016-09-29 08:10:41+00:00,attached,10,abfinance_95569_app14,100,True,gp2,snap-2d492c25,True
vol-35dbcb8a,i-818aa939,2016-09-29 08:10:41+00:00,attached,10,abfinance_95569_app20,100,True,gp2,snap-2d492c25,True
vol-34dbcb8b,i-878aa93f,2016-09-29 08:10:41+00:00,attached,10,abfinance_95569_app26,100,True,gp2,snap-2d492c25,True
vol-33dbcb8c,i-868aa93e,2016-09-29 08:10:41+00:00,attached,90,abfinance_95569_app25,270,False,gp2,,True
vol-19dbcba6,i-828aa93a,2016-09-29 08:10:41+00:00,attached,90,abfinance_95569_app21,270,False,gp2,,True
vol-68dbcbd7,i-808aa938,2016-09-29 08:10:41+00:00,attached,90,abfinance_95569_app19,270,False,gp2,,True
vol-67dbcbd8,i-7e89aac6,2016-09-29 08:10:41+00:00,attached,90,abfinance_95569_app17,270,False,gp2,,True
vol-62dbcbdd,i-7f89aac7,2016-09-29 08:10:41+00:00,attached,10,abfinance_95569_app18,100,True,gp2,snap-2d492c25,True
vol-61dbcbde,i-818aa939,2016-09-29 08:10:41+00:00,attached,90,abfinance_95569_app20,270,False,gp2,,True
vol-4edbcbf1,i-868aa93e,2016-09-29 08:10:41+00:00,attached,10,abfinance_95569_app25,100,True,gp2,snap-2d492c25,True
vol-4cdbcbf3,i-878aa93f,2016-09-29 08:10:41+00:00,attached,90,abfinance_95569_app26,270,False,gp2,,True
vol-b1dccc0e,i-858aa93d,2016-09-29 08:10:41+00:00,attached,10,abfinance_95569_app24,100,True,gp2,snap-2d492c25,True
vol-b0dccc0f,i-7f89aac7,2016-09-29 08:10:41+00:00,attached,90,abfinance_95569_app18,270,False,gp2,,True
vol-afdccc10,i-7d89aac5,2016-09-29 08:10:41+00:00,attached,10,abfinance_95569_app16,100,True,gp2,snap-2d492c25,True
vol-a4dccc1b,i-838aa93b,2016-09-29 08:10:41+00:00,attached,10,abfinance_95569_app22,100,True,gp2,snap-2d492c25,True
vol-a3dccc1c,i-858aa93d,2016-09-29 08:10:41+00:00,attached,90,abfinance_95569_app24,270,False,gp2,,True
vol-a2dccc1d,i-7c89aac4,2016-09-29 08:10:41+00:00,attached,90,abfinance_95569_app15,270,False,gp2,,True
vol-a1dccc1e,i-7e89aac6,2016-09-29 08:10:41+00:00,attached,10,abfinance_95569_app17,100,True,gp2,snap-2d492c25,True
vol-a0dccc1f,i-828aa93a,2016-09-29 08:10:41+00:00,attached,10,abfinance_95569_app21,100,True,gp2,snap-2d492c25,True
vol-9fdccc20,i-7d89aac5,2016-09-29 08:10:41+00:00,attached,90,abfinance_95569_app16,270,False,gp2,,True
vol-9edccc21,i-848aa93c,2016-09-29 08:10:41+00:00,attached,90,abfinance_95569_app23,270,False,gp2,,True
vol-92dccc2d,i-7c89aac4,2016-09-29 08:10:41+00:00,attached,10,abfinance_95569_app15,100,True,gp2,snap-2d492c25,True
vol-91dccc2e,i-808aa938,2016-09-29 08:10:41+00:00,attached,10,abfinance_95569_app19,100,True,gp2,snap-2d492c25,True
vol-90dccc2f,i-838aa93b,2016-09-29 08:10:41+00:00,attached,90,abfinance_95569_app22,270,False,gp2,,True
vol-8fdccc30,i-848aa93c,2016-09-29 08:10:41+00:00,attached,10,abfinance_95569_app23,100,True,gp2,snap-2d492c25,True
vol-8edccc31,i-898aa931,2016-09-29 08:10:41+00:00,attached,10,abfinance_95569_app27,100,True,gp2,snap-2d492c25,True
vol-8ddccc32,i-7a89aac2,2016-09-29 08:10:41+00:00,attached,90,abfinance_95569_app14,270,False,gp2,,True
vol-719282ce,i-526547ea,2016-09-30 02:14:41+00:00,attached,10,test_internetds_nat02,100,True,gp2,snap-f880e3f0,False
vol-6b9b8bd4,i-898aa931,2016-10-26 06:54:09+00:00,attached,90,abfinance_95569_app27,270,False,gp2,,True
vol-c6849479,i-b17a5809,2016-09-30 04:04:55+00:00,attached,10,uat_internetds_front_app01,100,True,gp2,snap-2d492c25,False
vol-3084948f,i-b17a5809,2016-09-30 04:04:55+00:00,attached,90,uat_internetds_front_app01,270,True,gp2,,False
vol-8c859533,i-8a7a5832,2016-09-30 04:22:04+00:00,attached,10,uat_internetds_mid01,100,True,gp2,snap-2d492c25,False
vol-798595c6,i-8a7a5832,2016-09-30 04:22:04+00:00,attached,90,uat_internetds_mid01,270,True,gp2,,False
vol-bf879700,i-1b7a58a3,2016-09-30 04:52:07+00:00,attached,10,uat_internetds_opsmon_mongo01,100,True,gp2,snap-2d492c25,False
vol-fd879742,i-1a7a58a2,2016-09-30 04:52:08+00:00,attached,190,uat_internetds_opsmon_mongo02,570,True,gp2,,False
vol-e287975d,i-1b7a58a3,2016-09-30 04:52:07+00:00,attached,190,uat_internetds_opsmon_mongo01,570,True,gp2,,False
vol-e187975e,i-1a7a58a2,2016-09-30 04:52:08+00:00,attached,10,uat_internetds_opsmon_mongo02,100,True,gp2,snap-2d492c25,False
vol-698b9bd6,i-c7795b7f,2016-09-30 06:23:10+00:00,attached,10,uat_internetds_life_app02,100,True,gp2,snap-2d492c25,False
vol-fa8c9c45,i-c7795b7f,2016-09-30 06:23:10+00:00,attached,90,uat_internetds_life_app02,270,False,gp2,,False
vol-068c9cb9,i-d6785a6e,2016-09-30 06:27:46+00:00,attached,10,dev_internetds_front_app02,100,True,gp2,snap-2d492c25,False
vol-058c9cba,i-d6785a6e,2016-09-30 06:27:46+00:00,attached,90,dev_internetds_front_app02,270,False,gp2,,False
vol-738c9ccc,i-3f7e5c87,2016-09-30 06:40:30+00:00,attached,10,dev_internetds_opsmon_mongo02,100,True,gp2,snap-2d492c25,False
vol-528c9ced,i-3e7e5c86,2016-09-30 06:40:30+00:00,attached,10,dev_internetds_opsmon_mongo01,100,True,gp2,snap-2d492c25,False
vol-bd8d9d02,i-3f7e5c87,2016-09-30 06:40:30+00:00,attached,190,dev_internetds_opsmon_mongo02,570,True,gp2,,False
vol-8e8d9d31,i-3e7e5c86,2016-09-30 06:40:30+00:00,attached,190,dev_internetds_opsmon_mongo01,570,True,gp2,,False
vol-2d8d9d92,i-607e5cd8,2016-09-30 06:50:23+00:00,attached,90,dev_internetds_opsmon_app02,270,True,gp2,,False
vol-738d9dcc,i-587e5ce0,2016-09-30 06:54:51+00:00,attached,10,uat_internetds_health_app01,100,True,gp2,snap-2d492c25,False
vol-6e8d9dd1,i-607e5cd8,2016-09-30 06:50:23+00:00,attached,10,dev_internetds_opsmon_app02,100,True,gp2,snap-2d492c25,False
vol-468d9df9,i-587e5ce0,2016-09-30 06:54:51+00:00,attached,190,uat_internetds_health_app01,570,True,gp2,,False
vol-e78e9e58,i-bd7e5c05,2016-09-30 07:03:08+00:00,attached,90,dev_internetds_health_app02,270,True,gp2,,False
vol-338e9e8c,i-bd7e5c05,2016-09-30 07:03:08+00:00,attached,10,dev_internetds_health_app02,100,True,gp2,snap-2d492c25,False
vol-bab0a005,i-6d7f5dd5,2016-09-30 07:35:46+00:00,attached,10,dev_internetds_cache01,100,True,gp2,snap-2d492c25,False
vol-efb0a050,i-627f5dda,2016-09-30 07:44:15+00:00,attached,90,dev_internetds_mid02,270,True,gp2,,False
vol-d4b0a06b,i-6d7f5dd5,2016-09-30 07:35:46+00:00,attached,190,dev_internetds_cache01,570,True,gp2,,False
vol-c5b0a07a,i-627f5dda,2016-09-30 07:44:15+00:00,attached,10,dev_internetds_mid02,100,True,gp2,snap-2d492c25,False
vol-14b0a0ab,i-397f5d81,2016-09-30 07:47:06+00:00,attached,90,dev_internetds_datax_app02,270,True,gp2,,False
vol-6db0a0d2,i-397f5d81,2016-09-30 07:47:06+00:00,attached,10,dev_internetds_datax_app02,100,True,gp2,snap-2d492c25,False
vol-b8b1a107,i-987f5d20,2016-09-30 07:50:00+00:00,attached,190,dev_internetds_cache02,570,True,gp2,,False
vol-9cb1a123,i-8e7f5d36,2016-09-30 07:53:55+00:00,attached,10,uat_internetds_opsmon_app01,100,True,gp2,snap-2d492c25,False
vol-90b1a12f,i-987f5d20,2016-09-30 07:50:00+00:00,attached,10,dev_internetds_cache02,100,True,gp2,snap-2d492c25,False
vol-86b1a139,i-8e7f5d36,2016-09-30 07:53:55+00:00,attached,90,uat_internetds_opsmon_app01,270,True,gp2,,False
vol-ac205e31,i-aabd9012,2016-10-09 01:55:45+00:00,attached,300,test_epolicy_mail02,900,False,gp2,,False
vol-dc205e41,i-aabd9012,2016-10-09 01:55:45+00:00,attached,50,test_epolicy_mail02,150,False,gp2,snap-f9ab95ca,False
vol-f6f58b6b,i-95260a2d,2016-10-11 03:08:08+00:00,attached,90,dev_internetds_life_app01,270,True,gp2,,False
vol-28f58bb5,i-95260a2d,2016-10-11 03:08:08+00:00,attached,8,dev_internetds_life_app01,100,True,gp2,snap-ff1025cc,False
vol-19394284,i-f3ddf24b,2016-10-18 02:21:02+00:00,attached,10,uat_internetds_datax_app3,100,True,gp2,snap-ff1025cc,False
vol-393942a4,i-43ddf2fb,2016-10-18 02:28:55+00:00,attached,10,uat_internetds_datax_app4,100,True,gp2,snap-ff1025cc,False
vol-503942cd,i-f3ddf24b,2016-10-18 02:21:02+00:00,attached,90,uat_internetds_datax_app3,270,True,gp2,,False
vol-8038431d,i-43ddf2fb,2016-10-18 02:28:55+00:00,attached,90,uat_internetds_datax_app4,270,True,gp2,,False
vol-255f24b8,i-4b80aff3,2016-10-19 06:03:01+00:00,attached,90,abfinance_top20_ubuntu_app3,270,False,gp2,,True
vol-4e5f24d3,i-4b80aff3,2016-10-19 06:03:01+00:00,attached,10,abfinance_top20_ubuntu_app3,100,True,gp2,snap-b8e5bdb0,True
vol-ac5e2531,i-7a9fb0c2,2016-10-19 06:12:50+00:00,attached,290,abfinance_top20_ubuntu_app4,870,False,gp2,,True
vol-305e25ad,i-7a9fb0c2,2016-10-19 06:12:50+00:00,attached,10,abfinance_top20_ubuntu_app4,100,True,gp2,snap-b8e5bdb0,True
vol-5e5e25c3,i-ac9eb114,2016-10-19 06:18:05+00:00,attached,500,abfinance_top20_ubuntu_db2,20000,False,io1,,True
vol-595e25c4,i-ac9eb114,2016-10-19 06:18:05+00:00,attached,90,abfinance_top20_ubuntu_db2,270,False,gp2,,True
vol-aa5d2637,i-ac9eb114,2016-10-19 06:18:05+00:00,attached,10,abfinance_top20_ubuntu_db2,100,True,gp2,snap-b8e5bdb0,True
vol-51215bcc,i-4b042af3,2016-10-21 07:14:41+00:00,attached,10,internetds_front_nginx02,100,True,gp2,snap-ff1025cc,True
vol-7e215be3,i-da042a62,2016-10-21 07:17:22+00:00,attached,90,internetds_front_zkp_app02,270,False,gp2,,True
vol-6c215bf1,i-4b042af3,2016-10-21 07:14:41+00:00,attached,90,internetds_front_nginx02,270,False,gp2,,True
vol-dc265c41,i-c1042a79,2016-10-21 07:20:13+00:00,attached,10,internetds_front_mq_app02,100,True,gp2,snap-ff1025cc,True
vol-df265c42,i-c1042a79,2016-10-21 07:20:13+00:00,attached,90,internetds_front_mq_app02,270,False,gp2,,True
vol-d4265c49,i-da042a62,2016-10-21 07:17:22+00:00,attached,10,internetds_front_zkp_app02,100,True,gp2,snap-ff1025cc,True
